Id,SalePrice
2081,63678.82421875
2082,242076.234375
2083,134066.515625
2084,171552.03125
2085,165647.015625
2086,142739.734375
2087,130493.59375
2088,166250.625
2089,157574.4375
2090,159675.1875
2091,111632.84375
2092,230246.484375
2093,142145.96875
2094,143246.34375
2095,144044.171875
2096,196781.25
2097,58237.91796875
2098,98557.078125
2099,94744.546875
2100,280643.0625
2101,286063.375
2102,239616.046875
2103,366768.0
2104,149167.140625
2105,351015.0
2106,135264.34375
2107,103448.8984375
2108,149942.453125
2109,160079.078125
2110,80798.765625
2111,196075.765625
2112,117747.3203125
2113,193948.015625
2114,142894.734375
2115,352075.78125
2116,90395.2734375
2117,144122.234375
2118,171124.25
2119,115605.515625
2120,170637.796875
2121,207813.484375
2122,390236.0
2123,117409.8046875
2124,133604.984375
2125,399265.84375
2126,251879.859375
2127,161131.9375
2128,209019.5625
2129,174862.703125
2130,119744.1171875
2131,166012.015625
2132,109029.7109375
2133,170841.828125
2134,251612.171875
2135,151740.03125
2136,147344.671875
2137,91281.1484375
2138,109473.7734375
2139,336784.1875
2140,128108.09375
2141,133625.625
2142,130737.2421875
2143,170810.546875
2144,282910.0
2145,220758.328125
2146,216020.125
2147,210603.078125
2148,153461.21875
2149,249808.1875
2150,173034.609375
2151,147704.5625
2152,577319.125
2153,307661.375
2154,103768.6484375
2155,130948.25
2156,175618.765625
2157,92766.0234375
2158,120432.8671875
2159,135466.25
2160,181317.09375
2161,315260.25
2162,150937.71875
2163,338709.0625
2164,147537.59375
2165,208778.703125
2166,58310.6640625
2167,291531.375
2168,221027.5625
2169,187751.171875
2170,111410.1328125
2171,62630.0234375
2172,89883.015625
2173,201546.9375
2174,114502.46875
2175,169124.78125
2176,147609.9375
2177,178740.765625
2178,158926.0625
2179,311489.3125
2180,136861.015625
2181,257160.25
2182,142680.265625
2183,118042.0078125
2184,124129.203125
2185,334453.78125
2186,114437.515625
2187,216842.84375
2188,193595.96875
2189,125949.8359375
2190,103047.8515625
2191,256000.890625
2192,184951.453125
2193,237721.421875
2194,135586.0625
2195,111151.5078125
2196,166065.0625
2197,86522.7890625
2198,237117.78125
2199,156845.796875
2200,191345.265625
2201,124161.53125
2202,139311.6875
2203,174029.703125
2204,158574.828125
2205,203078.671875
2206,310961.3125
2207,229989.71875
2208,248272.265625
2209,230246.921875
2210,87356.3828125
2211,94446.5703125
2212,162401.90625
2213,205860.859375
2214,272958.90625
2215,156472.296875
2216,159270.484375
2217,214158.421875
2218,146104.640625
2219,176301.234375
2220,314283.75
2221,122343.0625
2222,114251.15625
2223,203657.03125
2224,329281.40625
2225,267509.9375
2226,288600.78125
2227,189834.296875
2228,172089.65625
2229,224328.890625
2230,496208.1875
2231,128366.140625
2232,115755.109375
2233,130347.453125
2234,120233.1875
2235,316466.375
2236,169293.25
2237,221866.1875
2238,145248.84375
2239,138173.78125
2240,146513.328125
2241,180035.484375
2242,170202.546875
2243,195700.453125
2244,159375.9375
2245,130478.7890625
2246,158080.03125
2247,124768.671875
2248,224611.671875
2249,107231.1171875
2250,203164.875
2251,162225.90625
2252,152063.078125
2253,247669.234375
2254,228893.6875
2255,194729.390625
2256,167047.015625
2257,139159.390625
2258,109167.3671875
2259,481924.46875
2260,150716.203125
2261,189450.875
2262,125720.8671875
2263,192012.46875
2264,498547.625
2265,114785.859375
2266,219389.515625
2267,125353.5625
2268,211138.203125
2269,145968.71875
2270,113402.375
2271,167892.515625
2272,148277.0
2273,60128.8359375
2274,154102.84375
2275,118293.6484375
2276,206514.28125
2277,134493.203125
2278,291897.75
2279,146106.3125
2280,212237.046875
2281,188283.53125
2282,88545.8984375
2283,201189.359375
2284,150286.046875
2285,242645.515625
2286,415635.46875
2287,100602.015625
2288,197727.28125
2289,183324.28125
2290,145844.3125
2291,163910.578125
2292,151921.171875
2293,225647.8125
2294,167504.84375
2295,142336.015625
2296,133926.203125
2297,149953.46875
2298,94831.5078125
2299,140621.40625
2300,131296.515625
2301,127637.25
2302,150504.484375
2303,160366.8125
2304,124657.828125
2305,135179.75
2306,180426.859375
2307,202938.125
2308,129945.3125
2309,237240.375
2310,176988.21875
2311,139708.828125
2312,211493.703125
2313,166911.015625
2314,170623.15625
2315,169068.65625
2316,139195.359375
2317,145598.34375
2318,164861.859375
2319,153533.09375
2320,241460.15625
2321,181229.609375
2322,131370.90625
2323,141226.1875
2324,141864.28125
2325,200642.125
2326,134871.078125
2327,259013.59375
2328,126518.5390625
2329,168865.625
2330,227285.125
2331,99740.71875
2332,182400.703125
2333,123203.640625
2334,134194.046875
2335,78308.59375
2336,312324.59375
2337,139768.8125
2338,348486.375
2339,157036.328125
2340,130960.6171875
2341,156790.015625
2342,213953.046875
2343,174540.140625
2344,121136.671875
2345,115087.734375
2346,292677.40625
2347,154523.4375
2348,135246.15625
2349,286549.40625
2350,161193.875
2351,123020.0078125
2352,170804.84375
2353,150737.625
2354,148742.40625
2355,123729.96875
2356,163687.03125
2357,94840.5546875
2358,135231.703125
2359,507514.9375
2360,138175.09375
2361,109831.625
2362,142123.1875
2363,191497.875
2364,241385.328125
2365,121989.9296875
2366,127628.1171875
2367,261795.984375
2368,229125.859375
2369,132821.515625
2370,181156.515625
2371,157897.265625
2372,144610.703125
2373,97905.4375
2374,147020.015625
2375,158770.1875
2376,81639.625
2377,33875.12109375
2378,135845.6875
2379,258349.0
2380,181649.921875
2381,182477.4375
2382,158033.90625
2383,169944.015625
2384,187165.6875
2385,197080.796875
2386,162599.03125
2387,308563.4375
2388,191106.546875
2389,248835.0
2390,222131.46875
2391,218979.8125
2392,121619.2578125
2393,308818.6875
2394,199682.328125
2395,238689.15625
2396,83515.734375
2397,188938.09375
2398,240395.640625
2399,253325.25
2400,232234.53125
2401,174874.53125
2402,221059.59375
2403,129024.84375
2404,136135.03125
2405,142509.734375
2406,147024.78125
2407,144530.046875
2408,282515.8125
2409,200987.609375
2410,178964.71875
2411,136855.65625
2412,116894.3046875
2413,129449.8125
2414,166273.453125
2415,128634.2734375
2416,159206.703125
2417,126750.65625
2418,130722.53125
2419,187808.65625
2420,162016.875
2421,121940.7265625
2422,265410.1875
2423,159890.203125
2424,259232.296875
2425,215356.140625
2426,176781.0625
2427,146240.984375
2428,136925.109375
2429,49404.95703125
2430,131455.625
2431,89284.046875
2432,175857.578125
2433,118378.0625
2434,200556.984375
2435,185868.4375
2436,166305.796875
2437,85364.109375
2438,201931.140625
2439,113729.78125
2440,142459.046875
2441,184685.828125
2442,320120.15625
2443,167965.234375
2444,259363.609375
2445,129318.28125
2446,124955.5078125
2447,129091.921875
2448,406509.8125
2449,190644.171875
2450,196425.9375
2451,308599.34375
2452,189283.640625
2453,194981.1875
2454,173241.328125
2455,350672.71875
2456,111692.6875
2457,132079.921875
2458,161417.859375
2459,85277.2890625
2460,194515.015625
2461,75694.0
2462,83623.328125
2463,246199.75
2464,143393.546875
2465,187114.828125
2466,135328.34375
2467,162958.71875
2468,88601.1484375
2469,226913.03125
2470,111284.9375
2471,131833.890625
2472,107986.3203125
2473,164962.515625
2474,86285.640625
2475,124308.9140625
2476,222901.5625
2477,223074.03125
2478,190375.28125
2479,166181.65625
2480,202267.65625
2481,154212.21875
2482,199141.859375
2483,98509.71875
2484,189534.0
2485,307813.6875
2486,120497.203125
2487,148850.109375
2488,312391.0
2489,122119.015625
2490,120487.09375
2491,141942.625
2492,216231.1875
2493,332158.15625
2494,232142.640625
2495,120768.7109375
2496,84887.2421875
2497,330259.8125
2498,260706.71875
2499,102946.484375
2500,83067.1015625
2501,155472.5625
2502,172753.46875
2503,178496.5
2504,253048.3125
2505,287263.8125
2506,139040.53125
2507,494517.90625
2508,142938.890625
2509,123081.1484375
2510,95212.203125
2511,183417.65625
2512,189293.390625
2513,175364.703125
2514,152176.8125
2515,266162.0
2516,169879.359375
2517,198492.640625
2518,236491.984375
2519,348084.5
2520,198186.03125
2521,197135.875
2522,82551.328125
2523,102075.1328125
2524,123524.3515625
2525,153950.65625
2526,288782.78125
2527,179470.46875
2528,177040.890625
2529,160219.140625
2530,133625.375
2531,131341.21875
2532,162435.671875
2533,99633.0
2534,155645.703125
2535,190490.796875
2536,202598.75
2537,154426.0625
2538,134080.328125
2539,144711.828125
2540,134596.359375
2541,157961.875
2542,127474.0
2543,196259.28125
2544,151177.140625
2545,188613.671875
2546,152563.484375
2547,90720.515625
2548,264151.40625
2549,140638.703125
2550,216735.546875
2551,88910.6015625
2552,153022.78125
2553,160954.546875
2554,150020.5625
2555,130128.4765625
2556,169368.34375
2557,124742.6171875
2558,169269.359375
2559,110664.6484375
2560,170880.609375
2561,55956.78125
2562,119686.234375
2563,128240.59375
2564,147469.796875
2565,108646.703125
2566,325796.40625
2567,185596.546875
2568,245297.21875
2569,172497.96875
2570,294763.96875
2571,186941.8125
2572,204811.828125
2573,123582.4375
2574,135356.859375
2575,118702.0625
2576,305075.34375
2577,197431.265625
2578,138767.375
2579,137204.96875
2580,126185.84375
2581,114840.9375
2582,217249.796875
2583,93944.953125
2584,98340.0078125
2585,164379.40625
2586,111441.2734375
2587,200715.421875
2588,245650.46875
2589,211473.734375
2590,132206.0625
2591,148135.53125
2592,104152.828125
2593,130447.9296875
2594,259827.546875
2595,174712.671875
2596,102878.2734375
2597,125741.7265625
2598,96869.6953125
2599,202754.921875
2600,128863.015625
2601,130040.1484375
2602,181549.984375
2603,408318.84375
2604,93556.828125
2605,82924.9453125
2606,134643.359375
2607,173787.234375
2608,191781.15625
2609,112555.0703125
2610,150002.25
2611,126532.4140625
2612,149105.984375
2613,218339.625
2614,120710.90625
2615,222364.828125
2616,192458.890625
2617,170506.6875
2618,206684.515625
2619,242562.671875
2620,181854.109375
2621,144341.890625
2622,213412.828125
2623,131853.140625
2624,120219.4296875
2625,187520.328125
2626,218839.515625
2627,244408.703125
2628,184195.78125
2629,218355.234375
2630,547743.8125
2631,149023.8125
2632,163797.4375
2633,159563.90625
2634,211604.859375
2635,220357.421875
2636,310307.1875
2637,128195.9609375
2638,115939.6171875
2639,134231.15625
2640,98279.8203125
2641,244999.359375
2642,312534.9375
2643,555567.8125
2644,135967.53125
2645,191786.640625
2646,120485.828125
2647,102895.34375
2648,275646.78125
2649,189275.515625
2650,194347.203125
2651,175639.1875
2652,175451.859375
2653,124133.46875
2654,170570.59375
2655,144496.28125
2656,162280.375
2657,227980.234375
2658,150723.390625
2659,179967.5
2660,138231.90625
2661,103401.9453125
2662,191787.734375
2663,125490.515625
2664,207544.90625
2665,149352.484375
2666,282099.59375
2667,111687.8984375
2668,196962.421875
2669,143827.015625
2670,285294.53125
2671,189146.140625
2672,207912.59375
2673,97787.3984375
2674,124670.78125
2675,127085.0859375
2676,115592.5078125
2677,129180.4765625
2678,233423.578125
2679,77800.546875
2680,97051.5859375
2681,115584.5703125
2682,126859.859375
2683,153058.25
2684,140904.65625
2685,202428.796875
2686,133162.3125
2687,210205.578125
2688,144124.015625
2689,366466.25
2690,143938.171875
2691,193384.875
2692,145106.65625
2693,103956.046875
2694,134413.453125
2695,125514.2109375
2696,139918.3125
2697,170020.6875
2698,213845.546875
2699,147046.65625
2700,246693.3125
2701,203208.484375
2702,225821.546875
2703,179806.75
2704,442697.4375
2705,222264.109375
2706,185404.953125
2707,196425.9375
2708,157130.703125
2709,131165.21875
2710,125127.1015625
2711,245005.671875
2712,174154.5625
2713,122095.7265625
2714,269119.96875
2715,189141.625
2716,126109.328125
2717,328553.6875
2718,94730.9921875
2719,184831.375
2720,154974.59375
2721,186467.296875
2722,128037.0078125
2723,147255.046875
2724,166637.453125
2725,162450.703125
2726,176371.859375
2727,128725.328125
2728,378857.84375
2729,372891.375
2730,141490.828125
2731,251136.546875
2732,178608.875
2733,132753.0
2734,158803.203125
2735,136576.125
2736,138874.21875
2737,159675.1875
2738,192197.328125
2739,268454.25
2740,72538.625
2741,207770.078125
2742,183364.671875
2743,148692.046875
2744,134599.828125
2745,172545.6875
2746,122371.765625
2747,153809.625
2748,178228.9375
2749,269400.375
2750,278474.75
2751,166201.3125
2752,115936.1875
2753,102338.6015625
2754,182785.359375
2755,124005.2109375
2756,130837.03125
2757,148191.765625
2758,142987.84375
2759,175288.125
2760,156213.609375
2761,224066.75
2762,172761.046875
2763,309086.5
2764,217379.734375
2765,147241.15625
2766,336077.6875
2767,187792.53125
2768,144037.859375
2769,136588.359375
2770,171437.21875
2771,307508.25
2772,202446.359375
2773,318398.375
2774,335119.46875
2775,120292.484375
2776,186990.84375
2777,287352.5625
2778,194372.96875
2779,277692.9375
2780,113556.484375
2781,154965.28125
2782,72088.296875
2783,208682.15625
2784,79017.890625
2785,241851.234375
2786,60380.23828125
2787,80092.109375
2788,131418.40625
2789,231551.1875
2790,189021.890625
2791,236746.53125
2792,132097.6875
2793,106964.03125
2794,126970.8515625
2795,120969.8515625
2796,157082.015625
2797,140284.53125
2798,56983.046875
2799,216980.828125
2800,125214.3671875
2801,111675.5390625
2802,166929.0
2803,258555.546875
2804,177055.40625
2805,183057.5
2806,93621.6328125
2807,267598.46875
2808,287121.9375
2809,251535.15625
2810,126867.0
2811,191860.921875
2812,169473.84375
2813,133113.546875
2814,397582.96875
2815,231301.78125
2816,186963.5625
2817,115892.3046875
2818,160149.625
2819,166363.546875
2820,372349.09375
2821,179086.453125
2822,252339.078125
2823,117872.25
2824,156329.703125
2825,149228.046875
2826,209029.921875
2827,198969.859375
2828,130042.0078125
2829,140965.953125
2830,249346.203125
2831,104841.75
2832,170034.640625
2833,257229.90625
2834,441183.09375
2835,235079.40625
2836,250335.96875
2837,97117.78125
2838,136238.40625
2839,94769.3984375
2840,137612.78125
2841,62805.75390625
2842,222176.59375
2843,149930.453125
2844,144390.640625
2845,108922.7734375
2846,118341.828125
2847,265514.25
2848,136225.9375
2849,363946.0625
2850,133265.59375
2851,223602.890625
2852,129486.359375
2853,125554.203125
2854,152552.875
2855,230196.875
2856,298557.84375
2857,160484.296875
2858,132458.859375
2859,141690.796875
2860,148544.796875
2861,119048.0625
2862,185245.71875
2863,190022.125
2864,260117.140625
2865,101164.5546875
2866,288848.625
2867,138006.53125
2868,115931.546875
2869,115660.984375
2870,229231.859375
2871,218949.734375
2872,150786.796875
2873,94710.125
2874,263817.84375
2875,191989.03125
2876,206336.90625
2877,125346.8671875
2878,334545.3125
2879,125134.7421875
2880,219223.65625
2881,161955.390625
2882,142142.703125
2883,140274.09375
2884,204319.625
2885,138786.953125
2886,147499.1875
2887,248920.203125
2888,140422.53125
2889,116791.6796875
2890,184356.9375
2891,179983.296875
2892,139159.921875
2893,87039.6328125
2894,179004.671875
2895,164148.65625
2896,175490.515625
2897,117072.46875
2898,385454.28125
2899,145296.375
2900,183809.546875
2901,202673.53125
2902,145527.125
2903,318836.84375
2904,105457.15625
2905,192757.1875
2906,122754.4453125
2907,149909.28125
2908,267574.75
2909,103573.875
2910,87615.6875
2911,126054.140625
2912,271692.28125
2913,132901.59375
2914,109955.9140625
2915,188091.328125
2916,174333.203125
2917,207165.421875
2918,252287.34375
2919,135786.890625
